candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number
1,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cs + a9*Br*Cs,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn;Cs*Br,9.0,0.057952744190650884,0.004606780034189968,0.9646795249881807,24.1570975757969
2,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Sn*Cs + a9*Br*Cs + a10*Cl*Cs,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Sn;Cs*Br;Cs*Cl,10.0,0.058391108927756896,0.011979941140509215,0.9631097588098796,50.22932304720105
3,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Br + a8*Sn*Cs + a9*Br*Cs,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Sn*Br;Cs*Sn;Cs*Br,9.0,0.05800181294855572,0.004056505260227116,0.9646598177850519,23.703871252643694
4,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cs + a9*Br*Cs + a10*Sn*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Cs*Sn;Cs*Br,10.0,0.057800862540059963,0.004427439228203853,0.9648754726772532,24.52776233716605
5,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cl^2 + a9*Sn*Cs + a10*Br*Cs,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs^2 + a9*Cs*Sn + a10*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs^2;Cs*Sn;Cs*Br,10.0,0.05982125300453307,0.006855067875394601,0.9621539969174664,50.364833182785105
6,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Cs + a8*Br*Cs + a9*Cl*Cs,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Br;Cs*Cl,9.0,0.05687376487926461,0.009507704384787086,0.9653900364435928,22.010459424957766
7,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cs + a9*Br*Cs + a10*Sn*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cl + a9*Cs*Sn + a10*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Cl;Cs*Sn;Cs*Br,10.0,0.059274799381751286,0.009549269843230072,0.9624621730773806,25.016801173435468
8,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cs + a9*Br*Cs + a10*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Br*Cl + a9*Cs*Sn + a10*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Br*Cl;Cs*Sn;Cs*Br,10.0,0.06009799999276204,0.007451474862079854,0.9617340485087637,39.64083871535894
9,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cs + a9*Br*Cs + a10*Sn*Br + a11*Cl*Cs,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,11.0,0.05636769181184089,0.009171553883076129,0.9660406899248947,24.53012058942633
10,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cs + a9*Br*Cs + a10*Sn*Cl + a11*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cl + a9*Br*Cl + a10*Cs*Sn + a11*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Cl;Br*Cl;Cs*Sn;Cs*Br,11.0,0.060210356741967855,0.009857177101730195,0.9612401616236067,40.02473712834736
