candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number,fold_rmse,coefficients_json
1,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Sn*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Br + a8*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Sn*Br;Cs*Sn,8,0.058528419977085924,0.0034474771374119455,0.9640587765531865,23.50700217533162,0.0603457742;0.0628332033;0.0594512146;0.0548656426;0.0551462652,"[{""term"": ""Intercept"", ""coefficient"": 1.5525051124875013, ""ci_95_low"": 1.5430094875699765, ""ci_95_high"": 1.5620007374050262}, {""term"": ""Sn"", ""coefficient"": -1.0857439212194768, ""ci_95_low"": -1.1523496030576628, ""ci_95_high"": -1.019138239381291}, {""term"": ""Br"", ""coefficient"": 0.3953217667801145, ""ci_95_low"": 0.33036675876344646, ""ci_95_high"": 0.46027677479678253}, {""term"": ""Cl"", ""coefficient"": 1.5243532022910757, ""ci_95_low"": 1.4856412210622039, ""ci_95_high"": 1.5630651835199476}, {""term"": ""Cs"", ""coefficient"": 0.09660351332285537, ""ci_95_low"": 0.07133968509480038, ""ci_95_high"": 0.12186734155091036}, {""term"": ""Sn^2"", ""coefficient"": 0.9214856511962802, ""ci_95_low"": 0.8457261765995625, ""ci_95_high"": 0.997245125792998}, {""term"": ""Br^2"", ""coefficient"": 0.3239260747254527, ""ci_95_low"": 0.25244240248339744, ""ci_95_high"": 0.39540974696750797}, {""term"": ""Sn*Br"", ""coefficient"": -0.15563064190900924, ""ci_95_low"": -0.24263059987323154, ""ci_95_high"": -0.06863068394478693}, {""term"": ""Cs*Sn"", ""coefficient"": -0.2358095293850741, ""ci_95_low"": -0.2876263801628183, ""ci_95_high"": -0.1839926786073299}]"
2,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Sn*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Cl + a8*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Sn*Cl;Cs*Sn,8,0.0604214090478574,0.00940584946938664,0.9610493694166785,24.67174435643682,0.0583391999;0.0767505094;0.0580686637;0.0526530536;0.0562956187,"[{""term"": ""Intercept"", ""coefficient"": 1.5574816763664647, ""ci_95_low"": 1.5484580401009589, ""ci_95_high"": 1.5665053126319706}, {""term"": ""Sn"", ""coefficient"": -1.1071817399466526, ""ci_95_low"": -1.1733362626674233, ""ci_95_high"": -1.0410272172258819}, {""term"": ""Br"", ""coefficient"": 0.34972623385233137, ""ci_95_low"": 0.28976334241864377, ""ci_95_high"": 0.409689125286019}, {""term"": ""Cl"", ""coefficient"": 1.5526832778591453, ""ci_95_low"": 1.5109127894598697, ""ci_95_high"": 1.5944537662584208}, {""term"": ""Cs"", ""coefficient"": 0.09659922971940677, ""ci_95_low"": 0.07131802788977812, ""ci_95_high"": 0.12188043154903541}, {""term"": ""Sn^2"", ""coefficient"": 0.9208407187486539, ""ci_95_low"": 0.845048847283591, ""ci_95_high"": 0.9966325902137169}, {""term"": ""Br^2"", ""coefficient"": 0.36128585242853584, ""ci_95_low"": 0.2927683101627446, ""ci_95_high"": 0.42980339469432705}, {""term"": ""Sn*Cl"", ""coefficient"": -0.1942294829310579, ""ci_95_low"": -0.3057606965608327, ""ci_95_high"": -0.08269826930128309}, {""term"": ""Cs*Sn"", ""coefficient"": -0.21490914930238741, ""ci_95_low"": -0.2700251543622155, ""ci_95_high"": -0.15979314424255928}]"
3,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Br*Cl + a8*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Br*Cl;Cs*Sn,8,0.06039423576731649,0.005645060455572468,0.9615653741078883,38.948129062099056,0.0606097049;0.0696209171;0.0599891249;0.0550724112;0.0566790206,"[{""term"": ""Intercept"", ""coefficient"": 1.5575760274653, ""ci_95_low"": 1.54835803558014, ""ci_95_high"": 1.5667940193504601}, {""term"": ""Sn"", ""coefficient"": -1.1013485677626718, ""ci_95_low"": -1.168164854667852, ""ci_95_high"": -1.0345322808574915}, {""term"": ""Br"", ""coefficient"": 0.35287243922651435, ""ci_95_low"": 0.29104265881342534, ""ci_95_high"": 0.41470221963960335}, {""term"": ""Cl"", ""coefficient"": 1.5315555014765616, ""ci_95_low"": 1.4816520241403426, ""ci_95_high"": 1.5814589788127806}, {""term"": ""Cs"", ""coefficient"": 0.09886739408468703, ""ci_95_low"": 0.07332971776694014, ""ci_95_high"": 0.12440507040243393}, {""term"": ""Sn^2"", ""coefficient"": 0.9134341156539978, ""ci_95_low"": 0.8369093073955292, ""ci_95_high"": 0.9899589239124664}, {""term"": ""Br^2"", ""coefficient"": 0.35932940855103523, ""ci_95_low"": 0.28972341051627026, ""ci_95_high"": 0.4289354065858002}, {""term"": ""Br*Cl"", ""coefficient"": -0.035717426961060006, ""ci_95_low"": -0.2164135937496163, ""ci_95_high"": 0.1449787398274963}, {""term"": ""Cs*Sn"", ""coefficient"": -0.25040386188028985, ""ci_95_low"": -0.30218013556350015, ""ci_95_high"": -0.19862758819707954}]"
4,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Br,8,0.058127236767094595,0.004242602312181955,0.964495840398022,22.0039723673984,0.0584929248;0.0643969847;0.0590809861;0.0531393869;0.0555259013,"[{""term"": ""Intercept"", ""coefficient"": 1.5527164396110915, ""ci_95_low"": 1.5434163393375055, ""ci_95_high"": 1.5620165398846775}, {""term"": ""Sn"", ""coefficient"": -1.102439679289998, ""ci_95_low"": -1.1681756079861294, ""ci_95_high"": -1.0367037505938665}, {""term"": ""Br"", ""coefficient"": 0.36371508896860427, ""ci_95_low"": 0.30372805216911986, ""ci_95_high"": 0.4237021257680887}, {""term"": ""Cl"", ""coefficient"": 1.5230643664017576, ""ci_95_low"": 1.4845138857719977, ""ci_95_high"": 1.5616148470315174}, {""term"": ""Cs"", ""coefficient"": 0.1476247185461348, ""ci_95_low"": 0.11340675035152027, ""ci_95_high"": 0.18184268674074933}, {""term"": ""Sn^2"", ""coefficient"": 0.9179045932057943, ""ci_95_low"": 0.8425889722874291, ""ci_95_high"": 0.9932202141241595}, {""term"": ""Br^2"", ""coefficient"": 0.3687910443036037, ""ci_95_low"": 0.30051332409579584, ""ci_95_high"": 0.4370687645114116}, {""term"": ""Cs*Sn"", ""coefficient"": -0.27025552664265057, ""ci_95_low"": -0.3220568222663943, ""ci_95_high"": -0.2184542310189068}, {""term"": ""Cs*Br"", ""coefficient"": -0.13556004936269955, ""ci_95_low"": -0.20005519193712445, ""ci_95_high"": -0.07106490678827466}]"
5,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Cl,8,0.0584650434056078,0.011217748020692558,0.9631707175013153,21.992651226704012,0.0555563386;0.0781200620;0.0528295984;0.0501630458;0.0556561721,"[{""term"": ""Intercept"", ""coefficient"": 1.5552651680420209, ""ci_95_low"": 1.5466085674372454, ""ci_95_high"": 1.5639217686467963}, {""term"": ""Sn"", ""coefficient"": -1.1025280815784517, ""ci_95_low"": -1.1657471376427642, ""ci_95_high"": -1.0393090255141393}, {""term"": ""Br"", ""coefficient"": 0.3431953132457193, ""ci_95_low"": 0.2857925666978585, ""ci_95_high"": 0.40059805979358004}, {""term"": ""Cl"", ""coefficient"": 1.6193177112496753, ""ci_95_low"": 1.575242186018184, ""ci_95_high"": 1.6633932364811665}, {""term"": ""Cs"", ""coefficient"": 0.12267888917628164, ""ci_95_low"": 0.09776786050217379, ""ci_95_high"": 0.1475899178503895}, {""term"": ""Sn^2"", ""coefficient"": 0.9170216432831484, ""ci_95_low"": 0.8446121809642734, ""ci_95_high"": 0.9894311056020234}, {""term"": ""Br^2"", ""coefficient"": 0.3660740356074962, ""ci_95_low"": 0.3005007372446597, ""ci_95_high"": 0.43164733397033267}, {""term"": ""Cs*Sn"", ""coefficient"": -0.22715626984385845, ""ci_95_low"": -0.2765006164741183, ""ci_95_high"": -0.17781192321359862}, {""term"": ""Cs*Cl"", ""coefficient"": -0.3252750459356004, ""ci_95_low"": -0.407947611315837, ""ci_95_high"": -0.24260248055536382}]"
6,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn,8,0.05871150052984966,0.004094866150156857,0.963792483210172,24.067815792183353,0.0599496864;0.0647408623;0.0588433887;0.0540651602;0.0559584050,"[{""term"": ""Intercept"", ""coefficient"": 1.5600568988640813, ""ci_95_low"": 1.5501034600070007, ""ci_95_high"": 1.5700103377211618}, {""term"": ""Sn"", ""coefficient"": -1.103316986705038, ""ci_95_low"": -1.1701563360449003, ""ci_95_high"": -1.0364776373651758}, {""term"": ""Br"", ""coefficient"": 0.35123684239652186, ""ci_95_low"": 0.290645460256468, ""ci_95_high"": 0.41182822453657575}, {""term"": ""Cl"", ""coefficient"": 1.5218821065286947, ""ci_95_low"": 1.4822309440380963, ""ci_95_high"": 1.5615332690192931}, {""term"": ""Cs"", ""coefficient"": 0.05768234467636912, ""ci_95_low"": -0.020671886408453556, ""ci_95_high"": 0.1360365757611918}, {""term"": ""Sn^2"", ""coefficient"": 0.9145882088753706, ""ci_95_low"": 0.8381101700305121, ""ci_95_high"": 0.9910662477202291}, {""term"": ""Br^2"", ""coefficient"": 0.35685713874740677, ""ci_95_low"": 0.2873031238194481, ""ci_95_high"": 0.4264111536753654}, {""term"": ""Cs^2"", ""coefficient"": 0.045798242279397765, ""ci_95_low"": -0.03673869907035308, ""ci_95_high"": 0.1283351836291486}, {""term"": ""Cs*Sn"", ""coefficient"": -0.2546474806888025, ""ci_95_low"": -0.306920381935153, ""ci_95_high"": -0.20237457944245202}]"
7,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Sn,8,0.060179563548481904,0.005125445039750457,0.9618841119893442,49.567999564156985,0.0607064776;0.0683123203;0.0601340556;0.0549900410;0.0567549231,"[{""term"": ""Intercept"", ""coefficient"": 1.5576778422921131, ""ci_95_low"": 1.5484511964131087, ""ci_95_high"": 1.5669044881711176}, {""term"": ""Sn"", ""coefficient"": -1.1014151200952593, ""ci_95_low"": -1.1682384112867932, ""ci_95_high"": -1.0345918289037255}, {""term"": ""Br"", ""coefficient"": 0.35192922944822824, ""ci_95_low"": 0.29001506921180703, ""ci_95_high"": 0.41384338968464945}, {""term"": ""Cl"", ""coefficient"": 1.508281403746374, ""ci_95_low"": 1.3549909394949469, ""ci_95_high"": 1.6615718679978013}, {""term"": ""Cs"", ""coefficient"": 0.09883505784174272, ""ci_95_low"": 0.07329499504170789, ""ci_95_high"": 0.12437512064177755}, {""term"": ""Sn^2"", ""coefficient"": 0.9135243783399735, ""ci_95_low"": 0.8369800473623954, ""ci_95_high"": 0.9900687093175515}, {""term"": ""Br^2"", ""coefficient"": 0.3598304801320835, ""ci_95_low"": 0.29018266307293117, ""ci_95_high"": 0.42947829719123587}, {""term"": ""Cl^2"", ""coefficient"": 0.020731050436195858, ""ci_95_low"": -0.15829265872715112, ""ci_95_high"": 0.19975475959954284}, {""term"": ""Cs*Sn"", ""coefficient"": -0.2504969017123752, ""ci_95_low"": -0.3022791381604458, ""ci_95_high"": -0.1987146652643046}]"
8,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Sn*Br + a9*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Sn*Br;Cs*Sn;Cs*Br,9,0.05800181294855572,0.004056505260227116,0.9646598177850519,23.703871252643694,0.0590327948;0.0631534667;0.0600106815;0.0533436752;0.0544684464,"[{""term"": ""Intercept"", ""coefficient"": 1.5487183965109719, ""ci_95_low"": 1.539124009987215, ""ci_95_high"": 1.5583127830347288}, {""term"": ""Sn"", ""coefficient"": -1.0890411839105827, ""ci_95_low"": -1.154860255029691, ""ci_95_high"": -1.0232221127914745}, {""term"": ""Br"", ""coefficient"": 0.4004426643631823, ""ci_95_low"": 0.33621970501992327, ""ci_95_high"": 0.4646656237064414}, {""term"": ""Cl"", ""coefficient"": 1.522385708230979, ""ci_95_low"": 1.4841301788996664, ""ci_95_high"": 1.5606412375622918}, {""term"": ""Cs"", ""coefficient"": 0.14068189319640373, ""ci_95_low"": 0.10642341169904937, ""ci_95_high"": 0.1749403746937581}, {""term"": ""Sn^2"", ""coefficient"": 0.9243361218172292, ""ci_95_low"": 0.8494826124208812, ""ci_95_high"": 0.9991896312135773}, {""term"": ""Br^2"", ""coefficient"": 0.33674158211976063, ""ci_95_low"": 0.265798342175138, ""ci_95_high"": 0.4076848220643833}, {""term"": ""Sn*Br"", ""coefficient"": -0.13226204289586388, ""ci_95_low"": -0.21909998054292024, ""ci_95_high"": -0.045424105248807536}, {""term"": ""Cs*Sn"", ""coefficient"": -0.25575048710038095, ""ci_95_low"": -0.30802674601213387, ""ci_95_high"": -0.20347422818862806}, {""term"": ""Cs*Br"", ""coefficient"": -0.1214479467209903, ""ci_95_low"": -0.18611253262833835, ""ci_95_high"": -0.05678336081364224}]"
9,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Sn*Cl + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Cl + a8*Cs*Sn + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Sn*Cl;Cs*Sn;Cs*Cl,9,0.05906628393060196,0.011116354392737861,0.962448548781667,35.617130893865436,0.0585505432;0.0781904131;0.0524263442;0.0505736386;0.0555904806,"[{""term"": ""Intercept"", ""coefficient"": 1.5550367315513394, ""ci_95_low"": 1.5463898300919643, ""ci_95_high"": 1.5636836330107144}, {""term"": ""Sn"", ""coefficient"": -1.0993295579480435, ""ci_95_low"": -1.1625631692535605, ""ci_95_high"": -1.0360959466425266}, {""term"": ""Br"", ""coefficient"": 0.34240255147085075, ""ci_95_low"": 0.2850851770809036, ""ci_95_high"": 0.3997199258607979}, {""term"": ""Cl"", ""coefficient"": 1.6193061303977898, ""ci_95_low"": 1.5753022543522082, ""ci_95_high"": 1.6633100064433715}, {""term"": ""Cs"", ""coefficient"": 0.12801190613788693, ""ci_95_low"": 0.10232620787812449, ""ci_95_high"": 0.15369760439764937}, {""term"": ""Sn^2"", ""coefficient"": 0.9132679816574696, ""ci_95_low"": 0.8408351591374157, ""ci_95_high"": 0.9857008041775235}, {""term"": ""Br^2"", ""coefficient"": 0.36661770898456825, ""ci_95_low"": 0.3011477388093027, ""ci_95_high"": 0.4320876791598338}, {""term"": ""Sn*Cl"", ""coefficient"": 0.11359627512289484, ""ci_95_low"": -0.02314560659566693, ""ci_95_high"": 0.2503381568414566}, {""term"": ""Cs*Sn"", ""coefficient"": -0.24399283140804418, ""ci_95_low"": -0.2972629771972311, ""ci_95_high"": -0.19072268561885725}, {""term"": ""Cs*Cl"", ""coefficient"": -0.38043767848437426, ""ci_95_low"": -0.48637068081589185, ""ci_95_high"": -0.2745046761528567}]"
10,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Br*Cl + a9*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Br*Cl + a8*Cs*Sn + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Br*Cl;Cs*Sn;Cs*Br,9,0.060075281698107795,0.006751606765235541,0.9618479956165746,39.50795532058924,0.0594279121;0.0710298068;0.0606699723;0.0535906064;0.0556581108,"[{""term"": ""Intercept"", ""coefficient"": 1.5528311062192928, ""ci_95_low"": 1.5434753670535015, ""ci_95_high"": 1.562186845385084}, {""term"": ""Sn"", ""coefficient"": -1.1024686041938847, ""ci_95_low"": -1.168266186069661, ""ci_95_high"": -1.0366710223181084}, {""term"": ""Br"", ""coefficient"": 0.36236041032601574, ""ci_95_low"": 0.3013069359002729, ""ci_95_high"": 0.42341388475175856}, {""term"": ""Cl"", ""coefficient"": 1.5192694204488177, ""ci_95_low"": 1.4697793446960135, ""ci_95_high"": 1.568759496201622}, {""term"": ""Cs"", ""coefficient"": 0.1480191873898837, ""ci_95_low"": 0.11361819937720793, ""ci_95_high"": 0.18242017540255948}, {""term"": ""Sn^2"", ""coefficient"": 0.917900679769505, ""ci_95_low"": 0.8425148999308814, ""ci_95_high"": 0.9932864596081286}, {""term"": ""Br^2"", ""coefficient"": 0.36967362806511184, ""ci_95_low"": 0.3009533295314726, ""ci_95_high"": 0.4383939265987511}, {""term"": ""Br*Cl"", ""coefficient"": 0.022050054852941037, ""ci_95_low"": -0.1580113830245884, ""ci_95_high"": 0.20211149273047047}, {""term"": ""Cs*Sn"", ""coefficient"": -0.27046398484743855, ""ci_95_low"": -0.3223414666349286, ""ci_95_high"": -0.21858650305994853}, {""term"": ""Cs*Br"", ""coefficient"": -0.13678576721365246, ""ci_95_low"": -0.20211233925004737, ""ci_95_high"": -0.07145919517725755}]"
