candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number
1,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn;Cs*Br;Cs*Cl,10,0.056460961720875655,0.00976475637958474,0.9658375640798007,24.170744968662827
2,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn;Cs*Br,9,0.057952744190650884,0.004606780034189968,0.9646795249881807,24.1570975757969
3,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn;Cs*Cl,9,0.05848168050915107,0.011643143271215045,0.9630682991004115,24.076262296029515
4,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Br;Cs*Cl,9,0.062234492621658935,0.011448210747435857,0.9583593266586791,24.039571415034946
5,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Br;Cs*Cl,9,0.05687376487926461,0.009507704384787086,0.9653900364435928,22.010459424957766
6,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Cs^2;Cs*Sn;Cs*Br;Cs*Cl,9,0.06488497206644592,0.009695834665828022,0.9551612238048726,23.962518870122196
7,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Br^2;Cs^2;Cs*Sn;Cs*Br;Cs*Cl,9,0.08438870458745722,0.005420594993335244,0.9252568589297748,23.940575754285668
8,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Br,8,0.058127236767094595,0.004242602312181955,0.964495840398022,22.0039723673984
9,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Cl,8,0.0584650434056078,0.011217748020692558,0.9631707175013153,21.992651226704012
10,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br + a8*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br + a8*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Br;Cs*Cl,8,0.06225746197630374,0.011366945121886532,0.9583454771733078,21.879306803632925
11,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs*Sn + a7*Cs*Br + a8*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs*Sn + a7*Cs*Br + a8*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Cs*Sn;Cs*Br;Cs*Cl,8,0.06558778027066985,0.00935009164043629,0.9542582149025545,21.050999460507942
12,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs*Sn + a7*Cs*Br + a8*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs*Sn + a7*Cs*Br + a8*Cs*Cl,Sn;Br;Cl;Cs;Br^2;Cs*Sn;Cs*Br;Cs*Cl,8,0.08442635042483795,0.005270426995711243,0.9252049572202709,19.54904440230539
13,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn,7,0.05873674205630693,0.003978764073945925,0.9637696779051705,21.98723938339402
14,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Br,7,0.06366567723340301,0.005979090944775947,0.9572834935488009,21.85560767739716
15,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Cl,7,0.06250667811689362,0.011917689307891338,0.9579125518591904,21.866143500824617
16,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2,7,0.06372659758335224,0.005896944956610462,0.9572105709727187,23.969983764039974
