candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number
1,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Sn*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Sn*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Br;Sn*Cl,8,0.06431500759978784,0.007103753903242992,0.9562978543618756,49.29066548066819
2,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Br*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Br;Br*Cl,8,0.06485100318351816,0.0036569211086776372,0.9558934217466811,749.3337438859298
3,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Cl + a8*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Cl + a8*Br*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Cl;Br*Cl,8,0.06460489255891619,0.010386604374905451,0.955414809110404,715.3734822658183
4,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Br,7,0.06404925418035537,0.0035897219317408127,0.9569729258098353,49.258526785082594
5,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Cl,7,0.06463143803948197,0.008620070873219268,0.9556658607487137,49.19676861543535
6,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Br*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Br*Cl,7,0.06459039390276838,0.005483185629963574,0.9560928071703896,712.7216136280937
7,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Sn*Cl + a9*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Sn*Cl + a9*Br*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Br;Sn*Cl;Br*Cl,9,0.06429340665229852,0.00799625873033712,0.9562147103262549,750.489854538649
8,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Br*Cl,True,,2.0,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Br*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Br;Br*Cl,8,0.06485100318351816,0.0036569211086776372,0.9558934217466811,749.3337438859298
9,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Cl + a8*Br*Cl,True,,3.0,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Cl + a8*Br*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Cl;Br*Cl,8,0.06460489255891619,0.010386604374905451,0.955414809110404,715.3734822658183
10,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Sn*Cl,True,,1.0,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br + a8*Sn*Cl,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Br;Sn*Cl,8,0.06431500759978784,0.007103753903242992,0.9562978543618756,49.29066548066819
11,a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br,True,,4.0,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2 + a7*Sn*Br,Sn;Br;Cl;Sn^2;Br^2;Cl^2;Sn*Br,7,0.06404925418035537,0.0035897219317408127,0.9569729258098353,49.258526785082594
