candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number
1,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Sn*Cl + a10*Cs*Sn + a11*Cs*Br + a12*Cs*Cl,False,more than 4 interaction terms,,,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Sn*Cl;Cs*Sn;Cs*Br;Cs*Cl,,,,,
2,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,11.0,0.05636769181184089,0.009171553883076129,0.9660406899248947,24.53012058942633
3,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn;Cs*Br;Cs*Cl,10.0,0.056460961720875655,0.00976475637958474,0.9658375640798007,24.170744968662827
4,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Br;Cs*Cl,9.0,0.05687376487926461,0.009507704384787086,0.9653900364435928,22.010459424957766
5,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Cs^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,10.0,0.063006665716515,0.008203016767725895,0.9578957354984619,23.973823101422465
6,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Cs^2;Cs*Sn;Cs*Br;Cs*Cl,9.0,0.06488497206644592,0.009695834665828022,0.9551612238048726,23.962518870122196
7,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Br^2;Cs^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,10.0,0.08475252698104682,0.004484608462147125,0.924695414294269,24.37109868967936
8,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Br^2 + a6*Cs^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Br^2;Cs^2;Cs*Sn;Cs*Br;Cs*Cl,9.0,0.08438870458745722,0.005420594993335244,0.9252568589297748,23.940575754285668
9,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Br + a8*Sn*Cl + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,False,more than 4 interaction terms,,,Sn;Br;Cl;Cs;Sn^2;Br^2;Sn*Br;Sn*Cl;Cs*Sn;Cs*Br;Cs*Cl,,,,,
10,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Sn*Br + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,10.0,0.05682614850394132,0.008923897314187116,0.9655360156386892,23.72205080504142
