candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number
1,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs^2 + a9*Sn*Br + a10*Cs*Sn + a11*Cs*Br + a12*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs^2 + a9*Sn*Br + a10*Cs*Sn + a11*Cs*Br + a12*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,12,0.05785251686356345,0.011234552585736031,0.9639090335907233,50.47839452211917
2,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs^2 + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs^2 + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs^2;Cs*Sn;Cs*Br;Cs*Cl,11,0.05783253900240185,0.011839834372057828,0.9638175983029051,50.44559563317393
3,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Sn;Cs*Br;Cs*Cl,10,0.058391108927756896,0.011979941140509215,0.9631097588098796,50.22932304720105
4,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,11,0.05845356186632851,0.011400994748919278,0.9631456827007902,50.264107570602704
5,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Sn*Br;Cs*Sn;Cs*Cl,10,0.060304993731496816,0.013560495738040561,0.9603928363998219,49.72889734661357
6,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Sn*Br + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Sn*Br + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Sn*Br;Cs*Br;Cs*Cl,10,0.06469062784848652,0.015353227486326056,0.9542149367498565,50.21186246269638
7,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Sn;Cs*Br,9,0.05980852612643343,0.006187165818257822,0.9622449307934102,50.15921416110295
8,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Sn;Cs*Cl,9,0.060340447973919,0.014389038771258782,0.9601537628341876,49.647253161561196
9,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Br;Cs*Cl,9,0.06516715293150761,0.016667449752449506,0.9532078037140348,50.164921003378616
10,a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Sn,8,0.060179563548481904,0.005125445039750457,0.9618841119893442,49.567999564156985
