candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number
1,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn;Cs*Br,9.0,0.057952744190650884,0.004606780034189968,0.9646795249881807,24.1570975757969
2,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cl^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cl^2;Cs*Sn;Cs*Br;Cs*Cl,10.0,0.058391108927756896,0.011979941140509215,0.9631097588098796,50.22932304720105
3,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Sn*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Cs*Sn,9.0,0.0584602035404431,0.003562634442093909,0.9641350171792921,24.51228375228377
4,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Br + a9*Sn*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Cs*Br,9.0,0.06311072379966336,0.004359076974544089,0.9581667187477938,24.513687551816425
5,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Cl + a9*Sn*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Cs*Cl,9.0,0.062107837243785026,0.010607772752162724,0.9586875202315729,24.501132634051512
6,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br + a10*Cs*Cl + a11*Sn*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Cs*Sn + a10*Cs*Br + a11*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Cs*Sn;Cs*Br;Cs*Cl,11.0,0.05636769181184089,0.009171553883076129,0.9660406899248947,24.53012058942633
7,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br + a10*Sn*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Cl + a9*Cs*Sn + a10*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Cl;Cs*Sn;Cs*Br,10.0,0.059274799381751286,0.009549269843230072,0.9624621730773806,25.016801173435468
8,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Cl + a10*Br*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Br*Cl + a9*Cs*Sn + a10*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Br*Cl;Cs*Sn;Cs*Cl,10.0,0.06001249461609859,0.014164523026262758,0.9606219536623877,39.67914839380307
9,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Cs*Br + a10*Sn^2*Cs,False,unrecognized term(s): a10*Sn^2*Cs,,,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Cs*Sn;Cs*Br,,,,,
10,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Cs*Sn + a9*Sn*Br + a10*Sn*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2 + a8*Sn*Br + a9*Sn*Cl + a10*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2;Sn*Br;Sn*Cl;Cs*Sn,10.0,0.06032602402705343,0.008778031779864902,0.9612662550265172,25.283483030069966
