candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number,fold_rmse,coefficients_json
1,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2,False,missing required Cs main effect,,,Sn;Br;Cl;Sn^2;Br^2,,,,,,,
2,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2,Sn;Br;Cl;Cs;Sn^2;Br^2,6.0,0.0636464149932967,0.005979804946823144,0.957308687376925,21.83982714537698,0.0679244634;0.0711552757;0.0626377648;0.0561073120;0.0604072589,"[{""term"": ""Intercept"", ""coefficient"": 1.5656347615359179, ""ci_95_low"": 1.5559090122066428, ""ci_95_high"": 1.575360510865193}, {""term"": ""Sn"", ""coefficient"": -1.0885113478272197, ""ci_95_low"": -1.1608223276429641, ""ci_95_high"": -1.0162003680114753}, {""term"": ""Br"", ""coefficient"": 0.34570757222914, ""ci_95_low"": 0.28003951629529256, ""ci_95_high"": 0.41137562816298745}, {""term"": ""Cl"", ""coefficient"": 1.502404888678729, ""ci_95_low"": 1.460296688653669, ""ci_95_high"": 1.5445130887037888}, {""term"": ""Cs"", ""coefficient"": 0.033506143409212194, ""ci_95_low"": 0.010028316878033194, ""ci_95_high"": 0.05698396994039119}, {""term"": ""Sn^2"", ""coefficient"": 0.8417616683763601, ""ci_95_low"": 0.7604440456775923, ""ci_95_high"": 0.923079291075128}, {""term"": ""Br^2"", ""coefficient"": 0.369035911126146, ""ci_95_low"": 0.29401199501181374, ""ci_95_high"": 0.4440598272404782}]"
3,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs^2,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs^2,7.0,0.06372659758335224,0.005896944956610462,0.9572105709727187,23.969983764039974,0.0679585256;0.0711654542;0.0626329708;0.0563504503;0.0605255870,"[{""term"": ""Intercept"", ""coefficient"": 1.564999927230005, ""ci_95_low"": 1.554254844422146, ""ci_95_high"": 1.575745010037864}, {""term"": ""Sn"", ""coefficient"": -1.0880464552991482, ""ci_95_low"": -1.1604999225236006, ""ci_95_high"": -1.015592988074696}, {""term"": ""Br"", ""coefficient"": 0.34552595878719955, ""ci_95_low"": 0.2797852089551982, ""ci_95_high"": 0.4112667086192009}, {""term"": ""Cl"", ""coefficient"": 1.5034707937564598, ""ci_95_low"": 1.460637725254667, ""ci_95_high"": 1.5463038622582526}, {""term"": ""Cs"", ""coefficient"": 0.044903043540112104, ""ci_95_low"": -0.04007838217498571, ""ci_95_high"": 0.1298844692552099}, {""term"": ""Sn^2"", ""coefficient"": 0.8417542654814756, ""ci_95_low"": 0.7603625603224307, ""ci_95_high"": 0.9231459706405205}, {""term"": ""Br^2"", ""coefficient"": 0.37001940178370246, ""ci_95_low"": 0.2945971707434878, ""ci_95_high"": 0.44544163282391713}, {""term"": ""Cs^2"", ""coefficient"": -0.012367922530934196, ""ci_95_low"": -0.1009938675130945, ""ci_95_high"": 0.07625802245122609}]"
4,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn,7.0,0.05873674205630693,0.003978764073945925,0.9637696779051705,21.98723938339402,0.0600178626;0.0645633513;0.0588754576;0.0542600317;0.0559670071,"[{""term"": ""Intercept"", ""coefficient"": 1.5578367623450686, ""ci_95_low"": 1.5487212774693837, ""ci_95_high"": 1.5669522472207535}, {""term"": ""Sn"", ""coefficient"": -1.1013798994006034, ""ci_95_low"": -1.168140036017811, ""ci_95_high"": -1.034619762783396}, {""term"": ""Br"", ""coefficient"": 0.3504843021204491, ""ci_95_low"": 0.2898971950267466, ""ci_95_high"": 0.41107140921415164}, {""term"": ""Cl"", ""coefficient"": 1.5254431598999378, ""ci_95_low"": 1.486307762161865, ""ci_95_high"": 1.5645785576380107}, {""term"": ""Cs"", ""coefficient"": 0.09879113454283442, ""ci_95_low"": 0.07327775937090411, ""ci_95_high"": 0.12430450971476473}, {""term"": ""Sn^2"", ""coefficient"": 0.9133612329111092, ""ci_95_low"": 0.8369014060717223, ""ci_95_high"": 0.9898210597504961}, {""term"": ""Br^2"", ""coefficient"": 0.3606396596739568, ""ci_95_low"": 0.2914080384713971, ""ci_95_high"": 0.42987128087651644}, {""term"": ""Cs*Sn"", ""coefficient"": -0.2504514725279483, ""ci_95_low"": -0.3021838208570225, ""ci_95_high"": -0.1987191241988741}]"
5,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Br,7.0,0.06366567723340301,0.005979090944775947,0.9572834935488009,21.85560767739716,0.0677449956;0.0710110149;0.0629030117;0.0555976570;0.0610717070,"[{""term"": ""Intercept"", ""coefficient"": 1.5631643851534862, ""ci_95_low"": 1.5531989595587377, ""ci_95_high"": 1.5731298107482348}, {""term"": ""Sn"", ""coefficient"": -1.0885345061025935, ""ci_95_low"": -1.16060597201719, ""ci_95_high"": -1.016463040187997}, {""term"": ""Br"", ""coefficient"": 0.35275774725772197, ""ci_95_low"": 0.2869754735922221, ""ci_95_high"": 0.41854002092322184}, {""term"": ""Cl"", ""coefficient"": 1.5001008236717495, ""ci_95_low"": 1.4580767419959642, ""ci_95_high"": 1.5421249053475348}, {""term"": ""Cs"", ""coefficient"": 0.05746073449952457, ""ci_95_low"": 0.025054799535850422, ""ci_95_high"": 0.08986666946319871}, {""term"": ""Sn^2"", ""coefficient"": 0.841148278706925, ""ci_95_low"": 0.7600979731258711, ""ci_95_high"": 0.9221985842879789}, {""term"": ""Br^2"", ""coefficient"": 0.3738712867235659, ""ci_95_low"": 0.29895906832683883, ""ci_95_high"": 0.44878350512029297}, {""term"": ""Cs*Br"", ""coefficient"": -0.07435746800662937, ""ci_95_low"": -0.1439462454188332, ""ci_95_high"": -0.004768690594425556}]"
6,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Cl,7.0,0.06250667811689362,0.011917689307891338,0.9579125518591904,21.866143500824617,0.0617610633;0.0829299784;0.0571094435;0.0522549933;0.0584779121,"[{""term"": ""Intercept"", ""coefficient"": 1.5618749985393434, ""ci_95_low"": 1.5526869819245908, ""ci_95_high"": 1.571063015154096}, {""term"": ""Sn"", ""coefficient"": -1.0911857035024368, ""ci_95_low"": -1.1591764854643287, ""ci_95_high"": -1.023194921540545}, {""term"": ""Br"", ""coefficient"": 0.33790195081460905, ""ci_95_low"": 0.27613194614365705, ""ci_95_high"": 0.39967195548556106}, {""term"": ""Cl"", ""coefficient"": 1.6119022276872566, ""ci_95_low"": 1.5644955664666447, ""ci_95_high"": 1.6593088889078684}, {""term"": ""Cs"", ""coefficient"": 0.06767235376054485, ""ci_95_low"": 0.044146369209782, ""ci_95_high"": 0.0911983383113077}, {""term"": ""Sn^2"", ""coefficient"": 0.8535306001551061, ""ci_95_low"": 0.7770232758447203, ""ci_95_high"": 0.9300379244654918}, {""term"": ""Br^2"", ""coefficient"": 0.37434262341739905, ""ci_95_low"": 0.30379276376886843, ""ci_95_high"": 0.44489248306592966}, {""term"": ""Cs*Cl"", ""coefficient"": -0.37094057545249715, ""ci_95_low"": -0.45927794822626583, ""ci_95_high"": -0.28260320267872846}]"
7,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Br,8.0,0.058127236767094595,0.004242602312181955,0.964495840398022,22.0039723673984,0.0584929248;0.0643969847;0.0590809861;0.0531393869;0.0555259013,"[{""term"": ""Intercept"", ""coefficient"": 1.5527164396110915, ""ci_95_low"": 1.5434163393375055, ""ci_95_high"": 1.5620165398846775}, {""term"": ""Sn"", ""coefficient"": -1.102439679289998, ""ci_95_low"": -1.1681756079861294, ""ci_95_high"": -1.0367037505938665}, {""term"": ""Br"", ""coefficient"": 0.36371508896860427, ""ci_95_low"": 0.30372805216911986, ""ci_95_high"": 0.4237021257680887}, {""term"": ""Cl"", ""coefficient"": 1.5230643664017576, ""ci_95_low"": 1.4845138857719977, ""ci_95_high"": 1.5616148470315174}, {""term"": ""Cs"", ""coefficient"": 0.1476247185461348, ""ci_95_low"": 0.11340675035152027, ""ci_95_high"": 0.18184268674074933}, {""term"": ""Sn^2"", ""coefficient"": 0.9179045932057943, ""ci_95_low"": 0.8425889722874291, ""ci_95_high"": 0.9932202141241595}, {""term"": ""Br^2"", ""coefficient"": 0.3687910443036037, ""ci_95_low"": 0.30051332409579584, ""ci_95_high"": 0.4370687645114116}, {""term"": ""Cs*Sn"", ""coefficient"": -0.27025552664265057, ""ci_95_low"": -0.3220568222663943, ""ci_95_high"": -0.2184542310189068}, {""term"": ""Cs*Br"", ""coefficient"": -0.13556004936269955, ""ci_95_low"": -0.20005519193712445, ""ci_95_high"": -0.07106490678827466}]"
8,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Cl,8.0,0.0584650434056078,0.011217748020692558,0.9631707175013153,21.992651226704012,0.0555563386;0.0781200620;0.0528295984;0.0501630458;0.0556561721,"[{""term"": ""Intercept"", ""coefficient"": 1.5552651680420209, ""ci_95_low"": 1.5466085674372454, ""ci_95_high"": 1.5639217686467963}, {""term"": ""Sn"", ""coefficient"": -1.1025280815784517, ""ci_95_low"": -1.1657471376427642, ""ci_95_high"": -1.0393090255141393}, {""term"": ""Br"", ""coefficient"": 0.3431953132457193, ""ci_95_low"": 0.2857925666978585, ""ci_95_high"": 0.40059805979358004}, {""term"": ""Cl"", ""coefficient"": 1.6193177112496753, ""ci_95_low"": 1.575242186018184, ""ci_95_high"": 1.6633932364811665}, {""term"": ""Cs"", ""coefficient"": 0.12267888917628164, ""ci_95_low"": 0.09776786050217379, ""ci_95_high"": 0.1475899178503895}, {""term"": ""Sn^2"", ""coefficient"": 0.9170216432831484, ""ci_95_low"": 0.8446121809642734, ""ci_95_high"": 0.9894311056020234}, {""term"": ""Br^2"", ""coefficient"": 0.3660740356074962, ""ci_95_low"": 0.3005007372446597, ""ci_95_high"": 0.43164733397033267}, {""term"": ""Cs*Sn"", ""coefficient"": -0.22715626984385845, ""ci_95_low"": -0.2765006164741183, ""ci_95_high"": -0.17781192321359862}, {""term"": ""Cs*Cl"", ""coefficient"": -0.3252750459356004, ""ci_95_low"": -0.407947611315837, ""ci_95_high"": -0.24260248055536382}]"
9,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br + a8*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Br + a8*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Br;Cs*Cl,8.0,0.06225746197630374,0.011366945121886532,0.9583454771733078,21.879306803632925,0.0616836111;0.0815712016;0.0578614741;0.0518234979;0.0583475251,"[{""term"": ""Intercept"", ""coefficient"": 1.5588239442923124, ""ci_95_low"": 1.5494260610751245, ""ci_95_high"": 1.5682218275095003}, {""term"": ""Sn"", ""coefficient"": -1.091261641257069, ""ci_95_low"": -1.1588372869908334, ""ci_95_high"": -1.0236859955233046}, {""term"": ""Br"", ""coefficient"": 0.34627685473988196, ""ci_95_low"": 0.2845823424079012, ""ci_95_high"": 0.4079713670718627}, {""term"": ""Cl"", ""coefficient"": 1.6110834552938724, ""ci_95_low"": 1.5639624979072155, ""ci_95_high"": 1.6582044126805293}, {""term"": ""Cs"", ""coefficient"": 0.09721652944951809, ""ci_95_low"": 0.06545421343565608, ""ci_95_high"": 0.1289788454633801}, {""term"": ""Sn^2"", ""coefficient"": 0.8530008651833048, ""ci_95_low"": 0.7769597257005242, ""ci_95_high"": 0.9290420046660853}, {""term"": ""Br^2"", ""coefficient"": 0.38027777197198187, ""ci_95_low"": 0.310025838878071, ""ci_95_high"": 0.45052970506589274}, {""term"": ""Cs*Br"", ""coefficient"": -0.08980585756607382, ""ci_95_low"": -0.15514990888941144, ""ci_95_high"": -0.024461806242736195}, {""term"": ""Cs*Cl"", ""coefficient"": -0.37759389173938096, ""ci_95_low"": -0.4655252301502769, ""ci_95_high"": -0.289662553328485}]"
10,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cs + a5*Sn^2 + a6*Br^2 + a7*Cs*Sn + a8*Cs*Br + a9*Cs*Cl,Sn;Br;Cl;Cs;Sn^2;Br^2;Cs*Sn;Cs*Br;Cs*Cl,9.0,0.05687376487926461,0.009507704384787086,0.9653900364435928,22.010459424957766,0.0541811611;0.0734669379;0.0533469991;0.0491613642;0.0542123621,"[{""term"": ""Intercept"", ""coefficient"": 1.549773099661345, ""ci_95_low"": 1.5409753497387826, ""ci_95_high"": 1.5585708495839075}, {""term"": ""Sn"", ""coefficient"": -1.1036771776462688, ""ci_95_low"": -1.1656548618669023, ""ci_95_high"": -1.0416994934256354}, {""term"": ""Br"", ""coefficient"": 0.35710674697392997, ""ci_95_low"": 0.30052689762899665, ""ci_95_high"": 0.4136865963188633}, {""term"": ""Cl"", ""coefficient"": 1.6186761683226498, ""ci_95_low"": 1.5754665872088447, ""ci_95_high"": 1.661885749436455}, {""term"": ""Cs"", ""coefficient"": 0.17504506977636772, ""ci_95_low"": 0.14209510721139848, ""ci_95_high"": 0.20799503234133696}, {""term"": ""Sn^2"", ""coefficient"": 0.9219225565915641, ""ci_95_low"": 0.8509069247262311, ""ci_95_high"": 0.9929381884568971}, {""term"": ""Br^2"", ""coefficient"": 0.3748441575254476, ""ci_95_low"": 0.3104537706786878, ""ci_95_high"": 0.4392345443722074}, {""term"": ""Cs*Sn"", ""coefficient"": -0.2477303120840902, ""ci_95_low"": -0.29687873815841703, ""ci_95_high"": -0.19858188600976334}, {""term"": ""Cs*Br"", ""coefficient"": -0.14403418752372024, ""ci_95_low"": -0.20487655917955735, ""ci_95_high"": -0.08319181586788313}, {""term"": ""Cs*Cl"", ""coefficient"": -0.33180987053530286, ""ci_95_low"": -0.4129035841553813, ""ci_95_high"": -0.2507161569152244}]"
