candidate_index,raw,valid,invalid_reasons,duplicate_of,canonical_expression,terms,term_count,cv_rmse_mean,cv_rmse_std,cv_r2,condition_number,fold_rmse,coefficients_json
1,Eg = a0 + a1*Sn + a2*Br + a3*Cl,False,missing required quadratic curvature term,,,Sn;Br;Cl,,,,,,,
2,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2,Sn;Br;Cl;Sn^2,4.0,0.06930096155365931,0.0029854979786585827,0.949690423723918,20.465492419497497,0.0742257221;0.0674634652;0.0691539726;0.0664745573;0.0691870906,"[{""term"": ""Intercept"", ""coefficient"": 1.5433056898458037, ""ci_95_low"": 1.5346410884864037, ""ci_95_high"": 1.5519702912052038}, {""term"": ""Sn"", ""coefficient"": -1.0519608643409613, ""ci_95_low"": -1.129917892755239, ""ci_95_high"": -0.9740038359266836}, {""term"": ""Br"", ""coefficient"": 0.6528966364308886, ""ci_95_low"": 0.6289104216691132, ""ci_95_high"": 0.676882851192664}, {""term"": ""Cl"", ""coefficient"": 1.505471070711283, ""ci_95_low"": 1.4598026192901383, ""ci_95_high"": 1.5511395221324278}, {""term"": ""Sn^2"", ""coefficient"": 0.8094964899298682, ""ci_95_low"": 0.7221463170540674, ""ci_95_high"": 0.896846662805669}]"
3,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Br^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Br^2,Sn;Br;Cl;Br^2,4.0,0.08629710089954677,0.00483448119159448,0.921925147075996,18.791336545442693,0.0882315851;0.0801880097;0.0891721826;0.0822930946;0.0916006325,"[{""term"": ""Intercept"", ""coefficient"": 1.5419857699970223, ""ci_95_low"": 1.5295385195802593, ""ci_95_high"": 1.5544330204137853}, {""term"": ""Sn"", ""coefficient"": -0.3587852634533627, ""ci_95_low"": -0.384418248860035, ""ci_95_high"": -0.3331522780466904}, {""term"": ""Br"", ""coefficient"": 0.4482558817593901, ""ci_95_low"": 0.35946078991359, ""ci_95_high"": 0.5370509736051902}, {""term"": ""Cl"", ""coefficient"": 1.5573997289279466, ""ci_95_low"": 1.5006488941548124, ""ci_95_high"": 1.614150563701081}, {""term"": ""Br^2"", ""coefficient"": 0.2740963196257401, ""ci_95_low"": 0.17237525987718783, ""ci_95_high"": 0.3758173793742924}]"
4,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cl^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Cl^2,Sn;Br;Cl;Cl^2,4.0,0.08855630216924677,0.006559688595695378,0.917629504957556,48.18101850375021,0.0925017770;0.0785156928;0.0931263792;0.0852146291;0.0934230327,"[{""term"": ""Intercept"", ""coefficient"": 1.5237826385070286, ""ci_95_low"": 1.5129050222544578, ""ci_95_high"": 1.5346602547595993}, {""term"": ""Sn"", ""coefficient"": -0.3547128811068526, ""ci_95_low"": -0.38101771298249637, ""ci_95_high"": -0.32840804923120887}, {""term"": ""Br"", ""coefficient"": 0.6752793915501056, ""ci_95_low"": 0.642965987675646, ""ci_95_high"": 0.7075927954245653}, {""term"": ""Cl"", ""coefficient"": 1.51545522575954, ""ci_95_low"": 1.2843402626106248, ""ci_95_high"": 1.746570188908455}, {""term"": ""Cl^2"", ""coefficient"": 0.04399292527678737, ""ci_95_low"": -0.2266422507258074, ""ci_95_high"": 0.3146281012793822}]"
5,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2,Sn;Br;Cl;Sn^2;Br^2,5.0,0.06381619210960617,0.0048707206201949885,0.9571879206007586,21.525446749159425,0.0669041096;0.0698451531;0.0635672581;0.0571879222;0.0615765176,"[{""term"": ""Intercept"", ""coefficient"": 1.568925388787943, ""ci_95_low"": 1.559413857995193, ""ci_95_high"": 1.578436919580693}, {""term"": ""Sn"", ""coefficient"": -1.0996478865174957, ""ci_95_low"": -1.1720163278358153, ""ci_95_high"": -1.027279445199176}, {""term"": ""Br"", ""coefficient"": 0.34522902520737436, ""ci_95_low"": 0.2791236001198587, ""ci_95_high"": 0.41133445029489}, {""term"": ""Cl"", ""coefficient"": 1.5102498090004057, ""ci_95_low"": 1.4682233451892799, ""ci_95_high"": 1.5522762728115316}, {""term"": ""Sn^2"", ""coefficient"": 0.8587412503131316, ""ci_95_low"": 0.7777618833039259, ""ci_95_high"": 0.9397206173223374}, {""term"": ""Br^2"", ""coefficient"": 0.372680990275899, ""ci_95_low"": 0.29720018649802493, ""ci_95_high"": 0.4481617940537731}]"
6,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Cl^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Cl^2,Sn;Br;Cl;Sn^2;Cl^2,5.0,0.06961080151153028,0.0029073516369842235,0.9492460655550627,48.54078013206082,0.0743995440;0.0676838814;0.0689921331;0.0670285606;0.0699498885,"[{""term"": ""Intercept"", ""coefficient"": 1.54279815904338, ""ci_95_low"": 1.5340748104815085, ""ci_95_high"": 1.5515215076052513}, {""term"": ""Sn"", ""coefficient"": -1.0527110870799565, ""ci_95_low"": -1.1306844690188904, ""ci_95_high"": -0.9747377051410226}, {""term"": ""Br"", ""coefficient"": 0.6568909892264156, ""ci_95_low"": 0.6316246046776294, ""ci_95_high"": 0.6821573737752019}, {""term"": ""Cl"", ""coefficient"": 1.4176247954767867, ""ci_95_low"": 1.2371606859152966, ""ci_95_high"": 1.5980889050382767}, {""term"": ""Sn^2"", ""coefficient"": 0.8108933498651808, ""ci_95_low"": 0.7234967237417618, ""ci_95_high"": 0.8982899759885998}, {""term"": ""Cl^2"", ""coefficient"": 0.10620093562563758, ""ci_95_low"": -0.10486769592852198, ""ci_95_high"": 0.31726956717979715}]"
7,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Br^2 + a5*Cl^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Br^2 + a5*Cl^2,Sn;Br;Cl;Br^2;Cl^2,5.0,0.08653693419043293,0.00498328338845775,0.921479221385301,48.85332938537515,0.0887192038;0.0801834936;0.0894637838;0.0824228871;0.0918953027,"[{""term"": ""Intercept"", ""coefficient"": 1.542212008798354, ""ci_95_low"": 1.5295869842635277, ""ci_95_high"": 1.5548370333331802}, {""term"": ""Sn"", ""coefficient"": -0.3589270706233334, ""ci_95_low"": -0.38461589554197345, ""ci_95_high"": -0.33323824570469335}, {""term"": ""Br"", ""coefficient"": 0.4461809022392217, ""ci_95_low"": 0.35535206478932735, ""ci_95_high"": 0.537009739689116}, {""term"": ""Cl"", ""coefficient"": 1.5817131955781631, ""ci_95_low"": 1.3550874995510476, ""ci_95_high"": 1.8083388916052787}, {""term"": ""Br^2"", ""coefficient"": 0.2752635155427637, ""ci_95_low"": 0.17290412382436807, ""ci_95_high"": 0.3776229072611593}, {""term"": ""Cl^2"", ""coefficient"": -0.029391526128766957, ""ci_95_low"": -0.29460438981069315, ""ci_95_high"": 0.23582133755315926}]"
8,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Cl + a4*Sn^2 + a5*Br^2 + a6*Cl^2,Sn;Br;Cl;Sn^2;Br^2;Cl^2,6.0,0.06456922679024857,0.005078242134174922,0.956158700117455,49.17614842996105,0.0678742255;0.0710412590;0.0638698195;0.0579503719;0.0621104579,"[{""term"": ""Intercept"", ""coefficient"": 1.5688462239892271, ""ci_95_low"": 1.5592149995194102, ""ci_95_high"": 1.578477448459044}, {""term"": ""Sn"", ""coefficient"": -1.099670221947311, ""ci_95_low"": -1.1721101269602343, ""ci_95_high"": -1.0272303169343875}, {""term"": ""Br"", ""coefficient"": 0.3459694132773013, ""ci_95_low"": 0.27841606660709173, ""ci_95_high"": 0.41352275994751087}, {""term"": ""Cl"", ""coefficient"": 1.5014496783478568, ""ci_95_low"": 1.3343872663118181, ""ci_95_high"": 1.6685120903838955}, {""term"": ""Sn^2"", ""coefficient"": 0.8588266007410978, ""ci_95_low"": 0.777753401206461, ""ci_95_high"": 0.9398998002757347}, {""term"": ""Br^2"", ""coefficient"": 0.3722685532015605, ""ci_95_low"": 0.29633539789389185, ""ci_95_high"": 0.44820170850922914}, {""term"": ""Cl^2"", ""coefficient"": 0.01063244242561584, ""ci_95_low"": -0.18471076375621448, ""ci_95_high"": 0.20597564860744616}]"
9,Eg = a0 + a1*Sn + a2*Sn^2 + a3*Br,True,,,Eg = a0 + a1*Sn + a2*Br + a3*Sn^2,Sn;Br;Sn^2,3.0,0.1956023657476197,0.07950908384425656,0.5460770188454012,20.325044475390175,0.1445039841;0.3251693005;0.2188630423;0.1540292880;0.1354462138,"[{""term"": ""Intercept"", ""coefficient"": 1.5738114831536603, ""ci_95_low"": 1.547740338221194, ""ci_95_high"": 1.5998826280861265}, {""term"": ""Sn"", ""coefficient"": -1.304288379565476, ""ci_95_low"": -1.5390647245042168, ""ci_95_high"": -1.0695120346267353}, {""term"": ""Br"", ""coefficient"": 0.7032899451949642, ""ci_95_low"": 0.6308495870755434, ""ci_95_high"": 0.7757303033143851}, {""term"": ""Sn^2"", ""coefficient"": 1.1247898266847955, ""ci_95_low"": 0.862037073340038, ""ci_95_high"": 1.387542580029553}]"
10,Eg = a0 + a1*Sn + a2*Sn^2 + a3*Cl,True,,,Eg = a0 + a1*Sn + a2*Cl + a3*Sn^2,Sn;Cl;Sn^2,3.0,0.17412242345439843,0.02836967403923707,0.6765179324441177,19.931979304476858,0.1849262268;0.1561048585;0.1342773858;0.2040980037;0.1912056424,"[{""term"": ""Intercept"", ""coefficient"": 1.68816933301392, ""ci_95_low"": 1.670654760661042, ""ci_95_high"": 1.705683905366798}, {""term"": ""Sn"", ""coefficient"": -1.3095648743914177, ""ci_95_low"": -1.5077784797467024, ""ci_95_high"": -1.111351269036133}, {""term"": ""Cl"", ""coefficient"": 1.5846945709116032, ""ci_95_low"": 1.4679505232869712, ""ci_95_high"": 1.7014386185362351}, {""term"": ""Sn^2"", ""coefficient"": 1.0310523566033265, ""ci_95_low"": 0.8082743681377773, ""ci_95_high"": 1.2538303450688757}]"
